,Id,Label,name,Degree,Authority,Modularity.Class,PageRank,Clustering.Coefficient,Number.of.triangles,Eigenvector.Centrality,Eccentricity,Closeness.Centrality,Betweenness.Centrality,ave_view,ave_comment,ave_mylist,ave_starttime,ave_length,Points,training,modify_probability
711.0 ,3549.0 ,3549.0 ,セカジカ,9,5.00E-04,22,0.000542,1,36,0.054730736,3,2.410743802,0,5691,93,17,2011/5/17 13:38,948,6037.50905,0,0.853886414
712.0 ,3552.0 ,3552.0 ,マスターオブギャラクシー,9,5.00E-04,22,0.000558,1,36,0.053202356,3,2.410743802,0,4828,514,23,2011/5/29 11:25,1245,5637.755638,0,0.962714421
713.0 ,3553.0 ,3553.0 ,妹紅さんと輝夜さん,12,6.49E-04,14,0.000633,0.954545455,63,0.041819903,3,2.582644628,5.872636345,19831.5,392,434,2010/12/10 11:24,209.5,26726.06135,0,0.571038735
714.0 ,3554.0 ,3554.0 ,フタエノキワミ,10,5.50E-04,14,0.000574,1,45,0.026934129,3,2.680991736,0,9947,314,69,2012/1/2 4:09,850,11286.45537,0,0.48059186
715.0 ,3555.0 ,3555.0 ,安全運転とはなんだったのか.,9,5.00E-04,14,0.00054,1,36,0.025826941,3,2.681818182,0,3169.030766,2295.44322,733.5738864,2011/7/6 3:09,603.0755601,15617.9663,0,0.159221686
716.0 ,3556.0 ,3556.0 ,カリスマブレイク,9,5.00E-04,14,0.000522,1,36,0.025026836,3,2.681818182,0,22857,497,174,2013/3/26 16:36,290,25953.50149,0,0.021377796
717.0 ,3557.0 ,3557.0 ,ダメーリン,9,5.00E-04,14,0.000509,1,36,0.026976685,3,2.668595041,0,23312,360,160,2013/4/11 16:18,217,26066.56193,0,0.015321964
718.0 ,3558.0 ,3558.0 ,ここぁ,10,5.50E-04,14,0.000552,1,45,0.028118266,3,2.667768595,0,22944,614,170,2013/4/20 12:00,326,26092.11177,0,0.028697269
719.0 ,3559.0 ,3559.0 ,また守矢か,10,5.50E-04,14,0.000552,1,45,0.028118266,3,2.667768595,0,24232,495,283,2013/5/15 16:50,257,28962.20292,0,0.021342196
720.0 ,3561.0 ,3561.0 ,スペースオペラ,10,5.50E-04,14,0.000549,0.955555556,43,0.027849145,3,2.707438017,4.281916405,2424.333333,186,72.66666667,2014/8/16 23:18,574.6666667,3687.438812,0,0.064758544
721.0 ,3562.0 ,3562.0 ,クリスタラック,10,5.50E-04,14,0.000629,1,45,0.020088557,3,2.72892562,0,374,19,5,2015/10/13 2:29,282,467.0929648,1,0
722.0 ,3564.0 ,3564.0 ,ここからが本当の地獄だ,10,5.50E-04,15,0.000578,1,45,0.057459499,3,2.311570248,0,158017,5862,521,2010/10/7 15:48,1132,171484.9791,1,0
723.0 ,3565.0 ,3565.0 ,チートをこえるチート,9,5.00E-04,15,0.000559,1,36,0.038721843,3,2.328099174,0,333,128,6,2011/5/11 0:04,1715,515.9164882,1,0
724.0 ,3566.0 ,3566.0 ,ゆっくりキバヤシ,10,5.50E-04,14,0.000539,1,45,0.027730494,3,2.705785124,0,18739,622,111,2011/7/7 2:26,238,21006.13127,0,0.082367423
725.0 ,3567.0 ,3567.0 ,ゆっくり自由帳,26,0.001348854,14,0.001238831,0.443076923,144,0.048931019,3,2.645454545,86.91371215,21570.66667,527.3333333,114.1111111,2011/2/8 2:24,202.5555556,23797.14735,0,0.77374659
726.0 ,3568.0 ,3568.0 ,東方鉱工芸,17,8.99E-04,14,0.000857,0.536764706,73,0.087331554,3,2.169421488,99.98851271,16033.41667,397.25,58.5,2012/7/30 20:34,623.0833333,17298.59629,0,0.214310281
727.0 ,3569.0 ,3569.0 ,東方ラジオ,19,9.99E-04,14,0.000941,0.608187135,104,0.073375492,3,2.157024793,312.9148349,24282.2,721,178.8,2010/2/18 23:04,421.4,27664.55664,0,0.593789085
728.0 ,3571.0 ,3571.0 ,sims3_レイトナイト,9,5.00E-04,14,0.000601,1,36,0.035644463,3,2.332231405,0,10851,696,66,2012/10/13 11:36,861,12495.28675,0,0.024860413
729.0 ,3576.0 ,3576.0 ,本気で歌わないゆっくりシリーズ,14,7.49E-04,21,0.000734,0.648351648,59,0.040632949,3,2.583471074,84.23804333,4309.333333,170.3333333,32.83333333,2010/4/4 22:20,193,4965.737094,0,0.546887405
730.0 ,3583.0 ,3583.0 ,初音ミクの消失,9,5.00E-04,21,0.000525,1,36,0.024739691,3,2.718181818,0,12202,701,83,2008/8/12 22:40,180,14110.15917,0,0.785248253
731.0 ,3585.0 ,3585.0 ,めでたしに限りなく近い何か,14,7.49E-04,20,0.000741,0.637362637,58,0.074840965,3,2.100826446,188.0717788,160720.5,3061,708,2008/11/10 7:55,307,174344.5376,1,0
732.0 ,3586.0 ,3586.0 ,ローゼンメイデン,13,6.99E-04,21,0.000634,0.641025641,50,0.057239751,3,2.50661157,35.75949765,4151,280,31.66666667,2010/6/15 4:29,506,4888.432029,0,0.811211336
733.0 ,3590.0 ,3590.0 ,手描き,15,7.99E-04,11,0.00083,0.514285714,54,0.07655464,3,2.200826446,1264.604437,8270.666667,290,18,2010/9/23 16:21,364,8820.863279,0,0.869448015
734.0 ,3595.0 ,3595.0 ,ニコニコRPG,10,5.50E-04,1,0.000598,1,45,0.016985389,3,2.82892562,0,3780,111,25,2008/11/24 17:53,556,4262.853677,0,0.259950809
735.0 ,3598.0 ,3598.0 ,リグチルは冬の蛍火,9,5.00E-04,14,0.000531,1,36,0.029376016,3,2.681818182,0,13944,599,205,2008/12/3 4:54,303,17593.67121,0,0.405710407
736.0 ,3599.0 ,3599.0 ,期待の病人,10,5.50E-04,21,0.000547,1,45,0.029740289,3,2.671900826,0,8704,267,88,2008/12/7 17:41,155,10283.13059,0,0.846109563
737.0 ,3601.0 ,3601.0 ,春画,11,5.99E-04,14,0.000556,0.763636364,42,0.051650116,3,2.540495868,19.79688928,17705.66667,357.6666667,292.6666667,2011/9/14 13:48,177,22446.3642,0,0.006399416
738.0 ,3607.0 ,3607.0 ,もっと浄化されるべき,9,5.00E-04,9,0.000476,1,36,0.031201175,3,2.749586777,0,9092,279,29,2013/12/21 17:12,600,9797.719043,0,0.075955741
739.0 ,3609.0 ,3609.0 ,ふたば.ちゃんねる,9,5.00E-04,21,0.000488,1,36,0.041356524,3,2.645454545,0,18030.63232,717.32185,213.0042756,2011/7/1 10:34,617.8560362,21915.88093,0,0.816501697
740.0 ,3610.0 ,3610.0 ,ブロントさん,9,5.00E-04,20,0.000543,1,36,0.041613215,3,2.282644628,0,37082,2388,497,2009/1/23 3:51,540,46782.31869,0,0.126622346
741.0 ,3611.0 ,3611.0 ,フルボイス,19,9.99E-04,21,0.00093,0.549707602,94,0.076676435,3,2.292561983,318.352491,2900,192,21.5,2009/9/10 11:41,836,3402.659949,0,0.959229895
742.0 ,3614.0 ,3614.0 ,作業用BGM,25,0.001298896,21,0.00114246,0.51,153,0.08604984,3,2.408264463,271.7760907,11846.625,237.125,40.375,2011/5/3 11:24,900.25,12684.73728,0,0.868672003
743.0 ,3696.0 ,3696.0 ,東海道.山陽旧幹線,10,5.50E-04,4,0.000547,1,45,0.024855578,3,2.734710744,0,17345.81079,1369.647513,198.823116,2011/6/6 12:47,567.4462634,21598.6242,0,0.051912298
744.0 ,3745.0 ,3745.0 ,宇宙ヤバイ,26,0.001348854,21,0.001211765,0.483076923,157,0.067652141,3,2.555371901,217.1992391,105256.6667,1421.444444,785.5555556,2011/1/10 21:11,313.7777778,118442.6427,1,0
745.0 ,3806.0 ,3806.0 ,三国志,9,5.00E-04,16,0.000585,1,36,0.03461143,3,2.395041322,0,678,28.5,5.5,2012/5/31 18:59,316,787.8591994,1,0
746.0 ,3829.0 ,3829.0 ,二次創作卓リンク,9,5.00E-04,22,0.00053,1,36,0.041277646,3,2.423966942,0,3065.333333,143.3333333,71,2013/7/5 13:47,1038.333333,4267.40248,0,0.630066458
747.0 ,3892.0 ,3892.0 ,棒歌ロイドカバー曲リンク,12,6.49E-04,21,0.000646,0.727272727,48,0.031255326,3,2.660330579,6.538197587,27613.41935,811.0967742,482.2258065,2011/2/7 16:01,175.7741935,35635.14459,0,0.405924287
748.0 ,3894.0 ,3894.0 ,棒歌ロイドオリジナル曲,10,5.50E-04,8,0.000579,1,45,0.017330806,3,2.824793388,0,18771.57143,398.9285714,690,2010/10/30 17:28,196,29512.48691,0,0.251429357
749.0 ,3913.0 ,3913.0 ,不器用で器用,9,5.00E-04,22,0.000557,1,36,0.048266719,3,2.410743802,0,37180,889,93,2010/4/3 23:04,695,39443.29037,0,0.597186871
750.0 ,3916.0 ,3916.0 ,チップリード.,10,5.50E-04,22,0.00058,1,45,0.056642903,3,2.409917355,0,44672.21417,1478.460223,189.833314,2011/5/25 3:31,575.3232837,48951.0049,0,0.354101954
751.0 ,3918.0 ,3918.0 ,一級フラグ建築士,10,5.50E-04,22,0.000589,1,45,0.057429203,3,2.383471074,0,29646.5,1069.5,85.5,2012/5/19 1:58,804,31961.36446,0,0.436850382
752.0 ,3924.0 ,3924.0 ,ポイント制,9,5.00E-04,22,0.000559,1,36,0.055744941,3,2.29338843,0,3331,334,2,2011/4/11 19:53,351,3664.578402,0,0.036962471
753.0 ,3926.0 ,3926.0 ,サムネの違和感,9,5.00E-04,22,0.000568,1,36,0.047772181,3,2.410743802,0,40966,499,66,2012/4/18 23:46,781,42449.00445,0,0.297402899
754.0 ,3930.0 ,3930.0 ,スレイヤーズ.,9,5.00E-04,22,0.00057,1,36,0.047561731,3,2.410743802,0,9640.504007,1724.746145,268.1537582,2011/7/4 19:56,724.3070795,15131.84897,0,0.309357728
755.0 ,3934.0 ,3934.0 ,自然,38,0.001948344,21,0.001734082,0.288762447,203,0.130985163,3,2.066942149,3672.767475,11545.36364,282.2727273,69.54545455,2011/1/18 8:53,535.7727273,12864.12098,0,0.511249842
756.0 ,3937.0 ,3937.0 ,保温調理鍋,10,5.50E-04,4,0.000536,1,45,0.032804899,3,2.652892562,0,941.5,33.5,5,2010/6/23 15:45,260,1048.854847,1,0
757.0 ,3938.0 ,3938.0 ,パスタ,11,5.99E-04,4,0.000646,0.872727273,48,0.014356083,4,2.880165289,1.75,1542.5,41,33,2011/6/12 14:39,253,2077.460099,0,0.053884076
758.0 ,3946.0 ,3946.0 ,やり過ぎっす,9,5.00E-04,14,0.000512,1,36,0.048723354,3,2.233884298,0,1626,53,9,2012/3/3 17:57,532,1812.3359,1,0
759.0 ,3950.0 ,3950.0 ,ヒデキ感激,9,5.00E-04,4,0.000589,1,36,0.034047805,3,2.384297521,0,127213,4839,397,2010/10/2 18:24,1028,137830.208,1,0
760.0 ,3951.0 ,3951.0 ,ドラクエセ..ス,10,5.50E-04,4,0.000611,1,45,0.035597417,3,2.383471074,0,29732.9787,880.1804173,244.0368547,2011/6/10 13:33,442.4699701,34248.60539,0,0.004640559
761.0 ,3953.0 ,3953.0 ,みさくら語,9,5.00E-04,21,0.000538,1,36,0.019776277,3,2.766115702,0,5915,94,13,2010/3/21 14:01,416,6202.532713,0,0.895361999
762.0 ,3959.0 ,3959.0 ,再生ボタン仕事しろ.,10,5.50E-04,9,0.000527,1,45,0.033198437,3,2.69338843,0,26302.87258,1580.221946,205.1456132,2011/5/23 7:44,694.6941951,30871.3767,0,0.342634557
763.0 ,3960.0 ,3960.0 ,誰得動画,21,0.001099066,21,0.000971,0.585714286,123,0.088058577,3,2.120661157,613.9434277,12134.75,1197,156.75,2009/3/26 5:25,185.25,15576.77551,0,0.672124979
764.0 ,3969.0 ,3969.0 ,太陽系外惑星,14,7.49E-04,21,0.000702,0.78021978,71,0.049734771,3,2.60661157,37.88246388,153545.5,1545,1080.5,2010/10/26 8:04,250,171282.7153,1,0
765.0 ,3976.0 ,3976.0 ,外れレア,10,5.50E-04,21,0.000528,1,45,0.032428357,3,2.695041322,0,54602,406,132,2011/2/14 2:10,121,56985.01059,0,0.643441542
766.0 ,3978.0 ,3978.0 ,科学,115,0.005795074,21,0.005235687,0.12143402,796,0.198808473,3,2.237190083,11896.48189,45839.33929,609.2678571,259.2678571,2011/5/1 17:52,284.0714286,50329.67758,0,0.511249832
767.0 ,3980.0 ,3980.0 ,ドンキーコング実況part1リンク,10,5.50E-04,22,0.000578,1,45,0.058915022,3,2.394214876,0,24221,635,335,2010/3/13 12:40,564,29864.99329,0,0.672106918
768.0 ,3983.0 ,3983.0 ,下ネタが多かった頃の唆凪,9,5.00E-04,22,0.000564,1,36,0.052885755,3,2.410743802,0,477780,5139,12278,2010/3/15 21:21,523,667035.6691,1,0
769.0 ,3987.0 ,3987.0 ,シュリキン,9,5.00E-04,22,0.000566,1,36,0.052925872,3,2.408264463,0,29164,1020,241,2012/5/11 9:01,1560,33764.80444,0,0.981553975
770.0 ,3992.0 ,3992.0 ,ゆっくりできない,9,5.00E-04,15,0.000589,1,36,0.035276301,3,2.42892562,0,1563,47,21,2011/7/22 7:02,766,1923.645616,1,0
771.0 ,3999.0 ,3999.0 ,ブラウス大尉,9,5.00E-04,2,0.00058,1,36,0.0524572,3,2.410743802,0,1963,116,33,2010/11/21 16:07,918,2567.628788,0,0.655219068
772.0 ,4012.0 ,4012.0 ,ヘビィボウガン,9,5.00E-04,18,6.00E-04,1,36,0.03457357,3,2.428099174,0,12862,372,178,2011/12/20 21:59,750,15893.68208,0,0.222073267
773.0 ,4015.0 ,4015.0 ,テロリスト卓,10,5.50E-04,22,0.000571,1,45,0.051987214,3,2.274380165,0,14567,498,39,2012/4/3 23:14,266,15633.58024,0,0.008468673
774.0 ,4019.0 ,4019.0 ,ダイス運を推理力でカバーする探偵,9,5.00E-04,22,0.00053,1,36,0.033082753,4,2.438842975,0,50490,1424,185,2012/5/11 17:34,972,54650.07841,0,0.361692635
775.0 ,4020.0 ,4020.0 ,チームモヒカン,9,5.00E-04,22,0.000535,1,36,0.057741392,3,2.403305785,0,3301,147,14,2012/5/12 16:39,1181,3651.758232,0,0.925111361
776.0 ,4023.0 ,4023.0 ,フレーバーキャラ,9,5.00E-04,22,0.000532,1,36,0.055879201,3,2.403305785,0,11899,188,49,2012/5/13 11:28,402,12819.08767,0,0.044293931
777.0 ,4024.0 ,4024.0 ,バグ昇竜,9,5.00E-04,22,0.000524,1,36,0.058130908,3,2.403305785,0,17489,389,35,2011/12/22 22:09,651,18394.55245,0,0.542034066
778.0 ,4025.0 ,4025.0 ,ランキング,9,5.00E-04,22,0.00053,1,36,0.041277646,3,2.423966942,0,1240,15,4,2012/1/25 23:44,1016,1314.821287,1,0
779.0 ,4026.0 ,4026.0 ,うっかり.殺.しても,9,5.00E-04,22,0.000528,1,36,0.057760213,3,2.403305785,0,8355.467553,1172.46076,47.24543318,2011/7/18 3:08,636.0267199,10093.04435,0,0.321977133
780.0 ,4030.0 ,4030.0 ,初めてのクトゥルフ,10,5.50E-04,22,0.000589,0.866666667,39,0.0428895,3,2.409090909,3.831406651,28498.66667,689,76.66666667,2012/10/16 15:28,358.6666667,30321.44484,0,0.023699205
781.0 ,4036.0 ,4036.0 ,ぼっちがGM,9,5.00E-04,22,0.000535,1,36,0.036786461,3,2.385123967,0,61078,1019,303,2012/10/17 19:35,1084,66625.3596,0,0.627690517
782.0 ,4037.0 ,4037.0 ,解説動画,8,4.50E-04,22,0.000449,0.75,21,0.074348307,3,2.24214876,9.072802012,3200,115.5,44,2011/8/12 11:06,419.5,3971.529097,0,0.076763522
783.0 ,4040.0 ,4040.0 ,ﾄﾞｷｯ.初心者だらけのKP発狂卓,10,5.50E-04,22,0.000557,1,45,0.064368276,3,2.376859504,0,35949.28397,1290.712295,307.0671688,2011/5/27 8:36,562.6943444,41801.63446,0,0.46214977
784.0 ,4042.0 ,4042.0 ,どうして最後そう言った.,9,5.00E-04,21,0.000582,1,36,0.014172795,3,2.80661157,0,15094.34234,1384.998931,516.190604,2011/6/22 9:10,681.620689,24109.33408,0,0.912769639
785.0 ,4044.0 ,4044.0 ,わくてか.あやややレポート.,10,5.50E-04,14,0.000545,1,45,0.033701408,3,2.636363636,0,22558.39291,907.8270646,254.4962678,2011/6/5 22:16,630.2753227,27248.9201,0,0.362161675
786.0 ,4045.0 ,4045.0 ,地球外生命体,10,5.50E-04,21,0.000545,1,45,0.030268339,3,2.692561983,0,153385,2460,455,2010/10/27 2:34,331,162631.2821,1,0
787.0 ,4047.0 ,4047.0 ,ニコ生講座,10,5.50E-04,21,0.000538,1,45,0.034289144,3,2.67107438,0,13267,417,420,2010/11/1 4:27,372,19971.67094,0,0.921688968
788.0 ,4048.0 ,4048.0 ,東方ものしり講座,17,8.99E-04,14,0.000833,0.691176471,94,0.056188223,3,2.547107438,26.56787153,3000.6,138.8,64.8,2012/12/24 17:44,472.2,4105.387441,0,0.054121857
789.0 ,4052.0 ,4052.0 ,X.ｖ.,10,5.50E-04,21,0.000553,1,45,0.021876527,4,2.814049587,0,17783.27836,1976.708299,144.2158356,2011/6/10 12:12,723.0254887,21726.91511,0,0.641748777
790.0 ,4053.0 ,4053.0 ,増田順一,10,5.50E-04,21,0.000571,1,45,0.018999929,4,2.814049587,0,47759,396,132,2011/3/10 23:40,165,50131.75242,0,0.437824902
791.0 ,4054.0 ,4054.0 ,ボカロメタル殿堂入り,10,5.50E-04,8,0.000588,1,45,0.016207381,4,2.809917355,0,17042,707,534,2011/6/16 2:50,243,25731.66045,0,0.06783819
792.0 ,4061.0 ,4061.0 ,数学,18,9.49E-04,21,0.000868,0.647058824,99,0.068541361,3,2.498347107,151.5896248,4094.875,368.5,87.375,2011/5/8 8:38,326,5744.160468,0,0.174241111
793.0 ,4072.0 ,4072.0 ,ゆっくリンクス,9,5.00E-04,22,0.000536,1,36,0.056411385,3,2.410743802,0,4887.333333,236,19.66666667,2011/7/23 7:23,703.3333333,5407.503856,0,0.218264312
794.0 ,4084.0 ,4084.0 ,ラジ霊,9,5.00E-04,22,0.000536,1,36,0.056411385,3,2.410743802,0,4512.75,235.5,18.5,2011/8/10 13:29,763.5,5014.115186,0,0.222847575
795.0 ,4085.0 ,4085.0 ,ソックスハント,9,5.00E-04,22,0.00058,1,36,0.049960355,3,2.410743802,0,2840,133,10,2011/10/4 23:50,854,3117.070064,0,0.746264369
796.0 ,4088.0 ,4088.0 ,ガンダムデスサイズ,9,5.00E-04,22,0.000557,1,36,0.050619561,3,2.410743802,0,29924,581,59,2010/9/15 19:13,556,31378.9556,0,0.383176059
797.0 ,4090.0 ,4090.0 ,シェンロンガンダム,9,5.00E-04,22,0.000557,1,36,0.050619561,3,2.410743802,0,27678,393,60,2010/9/19 15:27,559,28965.50965,0,0.384537805
798.0 ,4093.0 ,4093.0 ,ノブオ,9,5.00E-04,9,0.000502,1,36,0.027453505,3,2.725619835,0,18356,735,38,2010/8/28 22:27,468,19632.75885,0,0.211462751
799.0 ,4094.0 ,4094.0 ,X....げる,9,5.00E-04,9,0.000517,1,36,0.012561941,4,2.947933884,0,11306.85115,1578.897991,225.3197888,2011/7/23 22:16,733.7906313,16075.40748,0,0.182792569
800.0 ,4114.0 ,4114.0 ,ロボット,10,5.50E-04,21,0.00061,1,45,0.015930132,3,2.81322314,0,10743,442,81,2011/7/1 3:23,260,12382.65897,0,0.785703289
801.0 ,4125.0 ,4125.0 ,で.quot.は.quot.,9,5.00E-04,22,0.000515,1,36,0.067252553,3,2.329752066,0,4241.027902,1238.340643,611.6191622,2011/7/8 3:05,632.9823457,14401.89262,0,0.246736409
802.0 ,4132.0 ,4132.0 ,にこみ,10,5.50E-04,7,0.000605,1,45,0.053611427,3,2.409917355,0,9175,558,51,2012/5/13 18:50,1027,10466.17621,0,0.290041884
803.0 ,4136.0 ,4136.0 ,スポーン牛,9,5.00E-04,22,0.00055,1,36,0.05363109,3,2.410743802,0,10728,405,38,2011/12/19 18:00,680,11688.31689,0,0.547468606
804.0 ,4137.0 ,4137.0 ,レイムノゲエム,10,5.50E-04,13,0.000574,1,45,0.046291193,3,2.365289256,0,26220,1659,179,2011/10/2 13:11,1146,30465.90744,0,0.846170664
805.0 ,4139.0 ,4139.0 ,ボッシュート,10,5.50E-04,22,0.000584,1,45,0.057662832,3,2.383471074,0,81156,1515,232,2010/9/14 0:59,621,86123.31433,0,0.664601387
806.0 ,4144.0 ,4144.0 ,ゆっくりロディマス,10,5.50E-04,22,0.000591,1,45,0.057104317,3,2.409917355,0,3847,200,6,2010/10/13 7:32,1068,4127.130767,0,0.975342029
807.0 ,4147.0 ,4147.0 ,ベストのタイミング.笑.,10,5.50E-04,22,0.000589,1,45,0.057429203,3,2.383471074,0,26874.63144,264.3009437,166.1977455,2011/6/18 11:13,587.2917424,29629.34026,0,0.387367346
808.0 ,4154.0 ,4154.0 ,大坂.そして伝説へ,9,5.00E-04,0,0.000581,1,36,0.051740643,3,2.410743802,0,10511.44205,292.1467769,161.833639,2011/7/14 19:39,602.2637931,13223.30988,0,0.027588737
809.0 ,4159.0 ,4159.0 ,マリオギャラクシー2ゆっくり実況初完走,9,5.00E-04,22,0.000558,1,36,0.053202356,3,2.410743802,0,4828,514,23,2011/5/29 11:25,1245,5637.755638,0,0.962714421
810.0 ,4160.0 ,4160.0 ,悔しいですッ！！,9,5.00E-04,14,0.00054,1,36,0.025826941,3,2.681818182,0,9550,374,54,2012/2/4 0:59,1242,10719.98156,0,0.769842561
811.0 ,4162.0 ,4162.0 ,レミリアホイホイ,9,5.00E-04,14,0.000508,1,36,0.027222702,3,2.668595041,0,22244,335,115,2013/3/14 15:32,153,24299.05486,0,0.012720033
812.0 ,4163.0 ,4163.0 ,ハッピーエンド回,10,5.50E-04,14,0.000552,1,45,0.028118266,3,2.667768595,0,22944,614,170,2013/4/20 12:00,326,26092.11177,0,0.028697269
813.0 ,4164.0 ,4164.0 ,レミリア・スカーレット,20,0.001049108,14,0.001035076,0.636842105,121,0.035400988,3,2.659504132,13.42222222,22675.66667,485.5,174.5,2013/4/14 23:38,246.6666667,25768.56581,0,0.30598371
814.0 ,4167.0 ,4167.0 ,確率,12,6.49E-04,21,0.000624,0.712121212,47,0.047159979,3,2.514876033,124.6652569,1795,45.5,31,2013/3/24 15:04,322.5,2304.393802,0,0.066318037
815.0 ,4168.0 ,4168.0 ,ルパン三世,9,5.00E-04,14,0.00051,1,36,0.029293004,3,2.681818182,0,1689,39,27,2015/6/3 20:31,400,2132.133333,0,0.035824969
816.0 ,4169.0 ,4169.0 ,ゴジラ,10,5.50E-04,14,0.000629,1,45,0.020088557,3,2.72892562,0,374,19,5,2015/10/13 2:29,282,467.0929648,1,0
817.0 ,4170.0 ,4170.0 ,ローカル番組,11,5.99E-04,14,0.000577,0.981818182,54,0.064310641,3,2.163636364,12.82344331,39960,829.5,167.5,2009/3/2 15:51,123,43285.20018,0,0.049796152
818.0 ,4171.0 ,4171.0 ,早すぎる警告,12,6.49E-04,14,0.000623,0.909090909,60,0.065181651,3,2.162809917,58.41335254,33165,893.6666667,185.3333333,2009/6/18 7:39,273,36815.34462,0,0.137136789
819.0 ,4173.0 ,4173.0 ,ゆっくりバイド化していってね！！！,14,7.49E-04,15,0.000777,0.78021978,71,0.062654458,3,2.308264463,3.30952381,118857,3325.333333,414.3333333,2010/10/26 13:17,744.6666667,128307.1364,1,0
820.0 ,4174.0 ,4174.0 ,みなぎるエンジェルさん,9,5.00E-04,15,0.000531,1,36,0.055792281,3,2.312396694,0,192248,4063,568,2010/11/7 6:35,990,204747.1517,1,0
821.0 ,4175.0 ,4175.0 ,エンジェルさんマジ天使,9,5.00E-04,15,0.000536,1,36,0.055637474,3,2.312396694,0,222308,5764,754,2010/11/17 17:47,1204,239236.808,1,0
822.0 ,4182.0 ,4182.0 ,幻想郷で一番仲の悪い仲良し,10,5.50E-04,14,0.000548,1,45,0.031694002,3,2.676033058,0,15534,445,211,2010/12/18 9:43,263,19131.76868,0,0.454178066
823.0 ,4183.0 ,4183.0 ,そしてこの顔である,9,5.00E-04,15,0.000536,1,36,0.055637474,3,2.312396694,0,215333,5115,874,2011/1/17 5:31,1208,233439.7866,1,0
824.0 ,4187.0 ,4187.0 ,人間を驚かすには.やっぱり夜じゃないとね,9,5.00E-04,14,0.000572,1,36,0.01911033,3,2.742975207,0,13718.54348,1609.884748,408.2631531,2011/7/13 6:28,707.1558192,21287.68214,0,0.337243281
825.0 ,4200.0 ,4200.0 ,新しい拷問法,9,5.00E-04,21,0.000525,1,36,0.024739691,3,2.718181818,0,12202,701,83,2008/8/12 22:40,180,14110.15917,0,0.785248253
826.0 ,4203.0 ,4203.0 ,主に体がきもい,13,6.99E-04,22,0.000666,0.538461538,42,0.07727045,3,2.2,220.0820912,45585,1034.666667,207.6666667,2010/1/15 10:00,1164,49711.80534,0,0.979398875
827.0 ,4204.0 ,4204.0 ,東方手書き劇場,113,0.005695159,14,0.005041867,0.129898862,822,0.247285896,3,1.917355372,10040.12222,31886.43182,819.4772727,441.2727273,2010/11/17 11:31,327.8863636,39304.74057,0,0.511249832
828.0 ,4205.0 ,4205.0 ,サトウさん,9,5.00E-04,17,0.000588,1,36,0.035456741,3,2.336363636,0,2029,242,33,2008/9/28 15:34,156,2740.581597,0,0.02258441
829.0 ,4207.0 ,4207.0 ,働カーズ,9,5.00E-04,21,0.000514,1,36,0.027601908,3,2.662809917,0,583804,19225,8779,2008/10/7 21:33,163,734109.8879,1,0
830.0 ,4215.0 ,4215.0 ,ニコニコ終了のお知らせ,10,5.50E-04,1,0.000598,1,45,0.016985389,3,2.82892562,0,3780,111,25,2008/11/24 17:53,556,4262.853677,0,0.259950809
831.0 ,4217.0 ,4217.0 ,リグル,9,5.00E-04,14,0.000531,1,36,0.029376016,3,2.681818182,0,13944,599,205,2008/12/3 4:54,303,17593.67121,0,0.405710407
832.0 ,4218.0 ,4218.0 ,夢見るP,10,5.50E-04,8,0.000579,1,45,0.017330806,3,2.824793388,0,55970.33333,1228.666667,2363,2008/12/25 10:57,244.3333333,92618.65461,0,0.338357265
833.0 ,4219.0 ,4219.0 ,朗読してみた,11,5.99E-04,21,0.000574,0.8,44,0.041530228,3,2.628099174,27.71619301,2798,168.5,22.5,2009/1/22 10:56,249,3294.501087,0,0.763343362
834.0 ,4221.0 ,4221.0 ,その発想は無かった,10,5.50E-04,14,0.000536,1,45,0.030537289,3,2.707438017,0,22114,1067,222,2012/2/11 1:46,574,26462.35286,0,0.234454614
835.0 ,4225.0 ,4225.0 ,黒歴史,14,7.49E-04,21,0.000702,0.725274725,66,0.0516217,3,2.554545455,60.68101326,5396.777778,263.2222222,22.22222222,2011/9/16 2:09,548,5981.139875,0,0.51941135
836.0 ,4229.0 ,4229.0 ,まんがネ実むかしばなし,9,5.00E-04,20,0.000543,1,36,0.041613215,3,2.282644628,0,37082,2388,497,2009/1/23 3:51,540,46782.31869,0,0.126622346
837.0 ,4230.0 ,4230.0 ,ゆっくりードッグ,9,5.00E-04,10,0.000516,1,36,0.054590853,3,2.173553719,0,3768,119,42,2009/3/31 4:08,283,4513.395775,0,0.020815258
838.0 ,4235.0 ,4235.0 ,誰得,11,5.99E-04,21,0.000551,0.781818182,43,0.067391292,3,2.44214876,8.390606661,7613.625,467.25,42.375,2009/10/6 10:41,144.375,8689.623742,0,0.174450912
839.0 ,4334.0 ,4334.0 ,期待の新人,11,5.99E-04,9,0.000594,0.781818182,43,0.03073129,3,2.719834711,3.615434863,10781,222.5,167.6666667,2011/12/16 0:36,407.3333333,13514.06839,0,0.078116713
