"","Id","Label","name","次数","Weighted.Degree","Authority","Hub","Modularity.Class","PageRank","Component.ID","Clustering.Coefficient","Number.of.triangles","Eigenvector.Centrality","Eccentricity","Closeness.Centrality","Betweenness.Centrality","ave_view","ave_comment","ave_mylist","ave_starttime","ave_length","Points","probability","training"
"59",178,178,"Hellsinker.",9,9,"5.00E-04","5.00E-04",15,0.000589,0,1,36,0.035276301,3,2.42892562,0,1563,47,21,"2011/7/22 7:02",766,1923.645616,0.100528661924479,1
"60",180,180,"うp主失踪シリーズ",14,23,"7.49E-04","7.49E-04",22,0.000738,0,0.626373626,57,0.08107317,3,2.260330579,63.05274937,81998,1835.142857,1564,"2012/2/7 13:07",1036.142857,107253.7065,0.869167930064247,1
"61",182,182,"Oblivion",9,17,"5.00E-04","5.00E-04",22,0.000516,0,0.694444444,25,0.067212551,3,2.347107438,6.579201682,19166.5,549.75,77.75,"2011/4/15 0:15",1008,20867.23148,0.861456461870268,0
"62",183,183,"CoD4",9,9,"5.00E-04","5.00E-04",2,0.00058,0,1,36,0.0524572,3,2.410743802,0,1963,116,33,"2010/11/21 16:07",918,2567.628788,0.612341181649257,0
"63",184,184,"STG",31,37,"0.001598641","0.001598641",15,0.001686912,0,0.333333333,155,0.085672848,3,2.294214876,331.5341164,35238.6,1321,145.4,"2010/12/14 16:36",1106.4,38693.05768,0.869153126388952,0
"64",194,194,"SFC",10,12,"5.50E-04","5.50E-04",22,0.000614,0,0.866666667,39,0.058781491,3,2.409917355,1.5,11265.33333,370,55,"2011/8/22 7:41",902,12448.6228,0.76360182435512,0
"65",205,205,"３DS",9,9,"5.00E-04","5.00E-04",18,6e-04,0,1,36,0.03457357,3,2.428099174,0,12862,372,178,"2011/12/20 21:59",750,15893.68208,0.316932978754365,0
"66",207,207,"F.E.A.R.3",9,9,"5.00E-04","5.00E-04",22,0.000563,0,1,36,0.053005966,3,2.410743802,0,40035,1113,704,"2011/10/2 11:59",989,51678.4012,0.905557098323199,0
"67",211,211,"X7500",10,10,"5.50E-04","5.50E-04",22,0.000571,0,1,45,0.051987214,3,2.274380165,0,52923.77993,450.6603907,184.2004102,"2011/6/6 15:06",623.2237013,56133.65447,0.219395627716877,0
"68",212,212,"TRPG",71,197,"0.003596943","0.003596943",22,0.003414567,0,0.178672032,444,0.176763103,3,2.071900826,2517.820442,8429.911111,217.9777778,65.13333333,"2012/10/14 16:59",682.6444444,9619.435636,0.579637352190197,0
"69",218,218,"ゆっくりTRPG",215,626,"0.010790828","0.010790828",22,0.01040723,0,0.058900239,1355,0.39071308,3,1.826446281,32079.60431,28399.96954,682.7106599,362.5888325,"2012/12/22 14:00",723.6751269,34505.68353,0.579637352189704,0
"70",219,219,"ＴＲＰＧ",26,37,"0.001348854","0.001348854",22,0.001328451,0,0.4,130,0.081243966,3,2.347107438,161.7785476,36988.33333,646.8888889,288.7777778,"2012/11/16 16:25",812.4444444,41955.85457,0.777231098771674,0
"71",221,221,"【SW2.0】ゆっくり達が冒険へ",28,60,"0.001448769","0.001448769",22,0.001435555,0,0.423280423,160,0.085035059,3,2.382644628,43.43605065,14844.57143,273.5714286,41.14285714,"2012/2/21 6:50",482,15730.34872,0.85770517147847,0
"72",222,222,"BBA_RUN",9,9,"5.00E-04","5.00E-04",22,0.000535,0,1,36,0.057741392,3,2.403305785,0,3301,147,14,"2012/5/12 16:39",1181,3651.758232,0.907409144614814,0
"73",223,223,"クトゥルフ神話TRPG",106,297,"0.005345456","0.005345456",22,0.00520138,0,0.105121294,585,0.20735888,3,2.101652893,4452.793042,38397.64423,904.0192308,502.75,"2013/1/11 10:29",696.3076923,46822.3818,0.579637352189704,0
"74",225,225,"SW2.0",16,18,"8.49E-04","8.49E-04",22,0.000836,0,0.658333333,79,0.074814184,3,2.363636364,39.41498369,4445.666667,72.66666667,21,"2012/12/15 3:29",334,4832.170069,0.147210174347665,0
"75",226,226,"X.帝都モノガタリ.灯火の行く橋",9,9,"5.00E-04","5.00E-04",22,0.000553,0,1,36,0.057517208,3,2.403305785,0,12225.57559,1786.979237,309.1612422,"2011/7/10 3:51",665.205482,18427.00473,0.43220417080671,0
"76",229,229,"アリアンロッド2E",14,31,"7.49E-04","7.49E-04",22,0.000774,0,0.725274725,66,0.06456443,3,2.399173554,4.30952381,36753.14286,834.5714286,133.8571429,"2012/4/23 10:53",1212.857143,39577.10694,0.850060105689149,0
"77",230,230,"14へ行け",24,28,"0.001248938","0.001248938",22,0.001218742,0,0.463768116,128,0.092584368,3,2.230578512,463.7903641,71470.33333,2247.666667,210,"2012/7/30 6:51",1122.333333,76799.66316,0.828243738938379,0
"78",231,231,"X50点さん",9,9,"5.00E-04","5.00E-04",22,0.00052,0,1,36,0.058307187,3,2.403305785,0,8032.743884,1977.956463,734.9068204,"2011/6/30 6:55",726.7429201,20670.2179,0.588182524524475,0
"79",233,233,"OPだけ",9,9,"5.00E-04","5.00E-04",22,0.000537,0,1,36,0.041664404,3,2.423140496,0,61569,146,718,"2012/2/23 22:46",130,72484.65858,0.0139399652473358,0
"80",234,234,"クトゥルフ神話TRPG第一話リンク",19,65,"9.99E-04","9.99E-04",22,0.000973,0,0.549707602,94,0.080295444,3,2.363636364,39.62260112,43906.26316,805.6666667,890,"2013/2/22 12:22",683.1929825,58047.69581,0.0626587120199563,0
"81",235,235,"ASOBU",9,9,"5.00E-04","5.00E-04",8,0.00054,0,1,36,0.040692957,3,2.41322314,0,1915,65,12,"2012/10/13 9:19",458,2157.879016,0.00695136768562302,0
"82",236,236,"X.食事中の方は視聴にご注意下さい.",9,9,"5.00E-04","5.00E-04",22,0.000544,0,1,36,0.041528064,3,2.414876033,0,11035.4529,1456.775332,443.1697237,"2011/7/23 11:06",706.8996661,18975.71308,0.314207194974689,0
"83",237,237,"クトゥルフ神話ＴＲＰＧ",28,59,"0.001448769","0.001448769",22,0.00138356,0,0.380952381,144,0.097985587,3,2.21322314,509.325175,17657.20833,448.0833333,229.5416667,"2012/12/4 14:53",665.7083333,21537.466,0.878219197609887,0
"84",243,243,"X9.02から戦闘",10,10,"5.50E-04","5.50E-04",22,0.000562,0,1,45,0.058927965,3,2.402479339,0,27811.5572,951.5769716,251.1406247,"2011/6/1 15:24",540.7697057,32499.03481,0.492583089690435,0
"85",248,248,"X4大邪神人気No.1ニャルタンKP講座",9,9,"5.00E-04","5.00E-04",22,0.000531,0,1,36,0.033959499,4,2.41322314,0,6291.67873,2140.630495,575.8633484,"2011/7/8 9:51",745.1868581,16561.57704,0.282495468608639,0
"86",249,249,"うｐ主失踪シリーズ",27,60,"0.001398811","0.001398811",22,0.001344856,0,0.393162393,138,0.104295026,3,2.346280992,109.9082867,15775.75,622.125,234.6875,"2012/5/7 18:33",752.375,19894.91751,0.806985885086117,0
"87",250,250,"X.heartful.hurtful",9,9,"5.00E-04","5.00E-04",12,0.000562,0,1,36,0.04014157,3,2.423140496,0,10905.07307,2470.724589,411.7425104,"2011/6/26 0:51",697.5923069,19109.18194,0.0853732104679101,0
"88",251,251,"X5.17から戦闘",9,9,"5.00E-04","5.00E-04",22,0.000515,0,1,36,0.060707181,3,2.357024793,0,13961.69026,1430.929416,227.2035854,"2011/7/14 18:55",721.4096875,18669.58625,0.470398567894143,0
"89",252,252,"GM涙拭けよ",9,9,"5.00E-04","5.00E-04",22,0.000559,0,1,36,0.040399805,3,2.423966942,0,20142,766,86,"2012/10/19 4:49",831,22170.05125,0.402034352714994,0
"90",253,253,"bubudog",13,19,"6.99E-04","6.99E-04",19,0.000782,0,0.846153846,66,0.040241314,3,2.420661157,1.714285714,25627,633.5,61.5,"2012/10/20 2:03",1005.5,27167.75335,0.664424016772865,0
"91",255,255,"キマシタワー",14,21,"7.49E-04","7.49E-04",14,0.00073,0,0.659340659,60,0.063200925,3,2.254545455,272.1608158,11981.66667,390,100,"2012/12/17 6:34",423,13859.47103,0.132990411518718,0
"92",257,257,"TRPGリプレイ",19,25,"9.99E-04","9.99E-04",22,0.000978,0,0.532163743,91,0.065822531,3,2.340495868,162.2449044,26575.61538,396.6923077,384.6923077,"2013/2/3 1:12",614.3846154,32736.94004,0.252209660790387,0
"93",258,258,"ＡＭＥＮ",9,9,"5.00E-04","5.00E-04",22,0.000553,0,1,36,0.057517208,3,2.403305785,0,43121,1239,201,"2012/10/20 14:49",770,47340.55012,0.47037061751689,0
"94",259,259,"D.amp.Dガールズサイド",9,9,"5.00E-04","5.00E-04",22,0.000558,0,1,36,0.054628677,3,2.403305785,0,13314.3231,1185.41373,331.3929826,"2011/7/13 3:21",522.0158108,19375.88452,0.202173804304986,0
"95",260,260,"X.死に行く順番.",9,9,"5.00E-04","5.00E-04",22,0.000531,0,1,36,0.027858687,3,2.615702479,0,8223.71949,1372.437119,223.1761258,"2011/7/8 5:43",716.3021336,12751.9745,0.666078842167704,0
"96",262,262,"APP格差社会",9,9,"5.00E-04","5.00E-04",22,0.000542,0,1,36,0.057938632,3,2.403305785,0,263404,7937,943,"2012/10/21 20:49",1649,285254.6387,0.99122089881313,1
"97",266,266,"APヘタリア★読み上げソフトリンク",9,9,"5.00E-04","5.00E-04",21,0.000582,0,1,36,0.014172795,3,2.80661157,0,6369.5,191,29.5,"2010/4/20 11:33",463,6997.464188,0.889060293932198,0
"98",267,267,"テレビ東方",50,110,"0.002547834","0.002547834",14,0.002348839,0,0.24,294,0.11347905,3,2.338842975,1922.695092,7870.842105,199.0526316,51.73684211,"2011/11/5 10:20",444.1578947,8841.068798,0.579826594963352,0
"99",269,269,"ﾃﾞｽﾄﾛｰｲ",10,10,"5.50E-04","5.50E-04",14,0.000545,0,1,45,0.033701408,3,2.636363636,0,11160,351,109,"2010/10/3 21:17",481,13135.3975,0.711294560390788,0
"100",270,270,"BGMがネタバレ",10,10,"5.50E-04","5.50E-04",21,0.000545,0,1,45,0.030268339,3,2.692561983,0,153385,2460,455,"2010/10/27 2:34",331,162631.2821,0.894451626769723,1
"101",272,272,"FME",10,10,"5.50E-04","5.50E-04",21,0.000538,0,1,45,0.034289144,3,2.67107438,0,13267,417,420,"2010/11/1 4:27",372,19971.67094,0.898029158416491,0
"102",273,273,"ゆっくり解説",205,850,"0.010291252","0.010291252",21,0.009316492,0,0.072644668,1519,0.361200817,3,1.833057851,67900.5202,19253.4127,605.1785714,208.6071429,"2011/11/1 22:02",400.3690476,22969.44768,0.579637352189704,0
"103",274,274,"NASA",13,19,"6.99E-04","6.99E-04",21,0.000705,0,0.846153846,66,0.031514011,3,2.690082645,1.714285714,31603,574,154,"2010/12/4 0:00",342.5,34476.80929,0.930760511361741,0
"104",278,278,"MOONLIGHT",10,10,"5.50E-04","5.50E-04",21,0.000538,0,1,45,0.024241483,3,2.797520661,0,81489,633,303,"2011/1/15 16:35",161,86662.13874,0.854942798838675,0
"105",281,281,"E環だけは最後までとっておく",9,9,"5.00E-04","5.00E-04",21,0.000504,0,1,36,0.021490405,4,2.814876033,0,72600,786,239,"2011/2/7 12:42",231,76962.60888,0.538904897215184,0
"106",282,282,"デス.スター",10,10,"5.50E-04","5.50E-04",21,0.00055,0,1,45,0.0232114,4,2.8,0,39789.48483,1349.97727,294.776346,"2011/6/3 12:26",626.8478901,45517.12341,0.732309411372515,0
"107",283,283,"カズマ",10,10,"5.50E-04","5.50E-04",21,0.000539,0,1,45,0.023090775,4,2.814049587,0,60511,397,155,"2011/2/12 0:04",181,63230.41891,0.606814568483903,0
"108",285,285,"こうもり序曲",10,10,"5.50E-04","5.50E-04",21,0.000531,0,1,45,0.02397645,4,2.814049587,0,53081,448,140,"2011/2/17 1:31",190,55625.26034,0.613219032320961,0
"109",287,287,"オベロン",10,10,"5.50E-04","5.50E-04",21,0.000553,0,1,45,0.021876527,4,2.814049587,0,50177,283,117,"2011/2/25 16:37",160,52213.41649,0.57543411743342,0
"110",289,289,"サムネホイホイ",46,66,"0.002348004","0.002348004",21,0.002120793,0,0.251207729,260,0.172711024,3,1.966115702,5012.523044,24444.68182,956.3636364,174.9545455,"2011/7/1 3:49",669.3636364,27989.60232,0.579637352193258,0
"111",290,290,"ナマカ",10,10,"5.50E-04","5.50E-04",21,0.000571,0,1,45,0.018999929,4,2.814049587,0,47759,396,132,"2011/3/10 23:40",165,50131.75242,0.554850780258683,0
"112",294,294,"X2005_YU55",9,9,"5.00E-04","5.00E-04",21,0.000493,0,1,36,0.029045772,3,2.732231405,0,5820.850126,2146.010464,659.4315625,"2011/7/2 3:30",817.7800535,17324.45912,0.923855333158524,0
"113",299,299,"X6.48止めることを推奨",9,9,"5.00E-04","5.00E-04",14,0.000508,0,1,36,0.031621207,3,2.626446281,0,11775.19096,1977.410871,649.5462857,"2011/7/14 2:02",689.4158462,23224.29816,0.332017118431639,0
"114",305,305,"ガンプラ",9,18,"5.00E-04","5.00E-04",21,0.000522,0,1,36,0.030192126,3,2.665289256,0,6050.75,105.25,39.5,"2013/1/29 10:04",400.75,6746.711999,0.170289184210619,0
"115",308,308,"welbike",9,9,"5.00E-04","5.00E-04",4,0.00056,0,1,36,0.014569,3,2.808264463,0,8728,129,56,"2013/4/6 18:58",266,9695.132952,0.0139508343047678,0
"116",314,314,"インフレ",10,10,"5.50E-04","5.50E-04",14,0.000535,0,1,45,0.042125603,3,2.559504132,0,2029,70,24,"2013/8/24 22:31",463,2456.691945,0.0499103893503907,0
"117",315,315,"AOZ",9,9,"5.00E-04","5.00E-04",21,0.000522,0,1,36,0.030192126,3,2.665289256,0,8905,146,77,"2013/8/27 19:57",288,10203.66477,0.130382403318362,0
"118",319,319,"ＡＣ3",9,9,"5.00E-04","5.00E-04",22,0.00058,0,1,36,0.049960355,3,2.410743802,0,18705,521,41,"2010/3/16 15:21",601,19826.91161,0.56137420609736,0
"119",320,320,"BORDERBREAK",8,41,"4.50E-04","4.50E-04",22,0.000466,0,0.892857143,25,0.062194953,3,2.256198347,15.73479866,1006.4,83.2,3.6,"2011/5/21 6:43",636.5,1137.267911,0.0803771820323601,1
"120",332,332,"ACfa",9,24,"5.00E-04","5.00E-04",22,0.000536,0,1,36,0.056411385,3,2.410743802,0,4887.333333,236,19.66666667,"2011/7/23 7:23",703.3333333,5407.503856,0.300813359760464,0
"121",333,333,"PS",15,23,"7.99E-04","7.99E-04",22,0.000842,0,0.571428571,60,0.076945412,3,2.333057851,75.34910011,2669.6,83.2,24,"2011/8/25 23:57",672.4,3110.307116,0.5,0
"122",339,339,"ウルヲイ",12,14,"6.49E-04","6.49E-04",22,0.000675,0,0.787878788,52,0.064230584,3,2.375206612,7.504861485,52591.5,4787.5,154.5,"2010/8/17 14:30",1327.5,59298.12069,0.995158565067645,0
"123",341,341,"ACE2",14,18,"7.49E-04","7.49E-04",22,0.000818,0,0.725274725,66,0.056448208,3,2.404958678,5.409356725,34896,1517.5,81.5,"2011/11/10 7:07",1658,37572.90077,0.99668429824848,0
"124",348,348,"akazome",9,9,"5.00E-04","5.00E-04",22,0.00058,0,1,36,0.049960355,3,2.410743802,0,2840,133,10,"2011/10/4 23:50",854,3117.070064,0.784172008026834,0
"125",354,354,"ACE",13,23,"6.99E-04","6.99E-04",22,0.00077,0,0.794871795,62,0.055131709,3,2.407438017,2.666666667,28790.66667,490,56.66666667,"2010/9/15 17:26",558.3333333,30122.48256,0.746735048192633,0
"126",358,358,"haru..ゆっくり怪談.",9,9,"5.00E-04","5.00E-04",9,0.000516,0,1,36,0.025363762,3,2.725619835,0,3308.147439,1632.648525,431.2380185,"2011/7/6 19:10",827.5190609,10913.17779,0.360871297660506,0
"127",359,359,"X.....",9,9,"5.00E-04","5.00E-04",9,0.000493,0,1,36,0.028841922,3,2.725619835,0,20196.66834,1036.940625,117.1898491,"2011/7/27 22:29",836.7214443,22941.09578,0.458558067045601,0
"128",367,367,"こっくり",10,11,"5.50E-04","5.50E-04",9,0.000558,0,0.866666667,39,0.015237941,3,2.889256198,15.59200025,13404.5,1033.5,76,"2010/8/12 10:20",532.5,15504.40745,0.544082835650009,0
"129",371,371,"J..ｰ..し.破ぁ...",9,9,"5.00E-04","5.00E-04",9,0.000514,0,1,36,0.018719738,4,2.847933884,0,11056.9057,1502.81782,406.3449182,"2011/7/10 4:15",750.0896383,18480.71486,0.343775338819655,0
"130",375,375,"2chホラーリンク",12,18,"6.49E-04","6.49E-04",9,0.000651,0,0.757575758,50,0.025196264,3,2.788429752,5.246731026,4174.235955,27.25280899,4.438202247,"2015/2/27 7:38",298.0449438,4267.88521,0.0173863027148498,0
"131",379,379,"2chホラーリンク",12,18,"6.49E-04","6.49E-04",9,0.000651,0,0.757575758,50,0.025196264,3,2.788429752,5.246731026,15000,27.25280899,4.438202247,"2015/2/27 7:38",298.0449438,15093.77643,0.0173863027148498,0
"132",380,380,"ｲｲﾊﾅｼﾀﾞﾅｰ",17,17,"8.99E-04","8.99E-04",22,0.000835,0,0.485294118,66,0.091985324,3,2.157024793,404.605282,9567,452.8,66.8,"2011/2/25 2:25",843.8,11001.47325,0.975841498007101,0
"133",386,386,"インド人にビックリ",10,10,"5.50E-04","5.50E-04",14,0.000535,0,1,45,0.039920042,3,2.590082645,0,9795,145,50,"2009/12/5 11:55",92,10687.8954,0.297015053722561,0
"134",389,389,"DigInfo_TV",10,10,"5.50E-04","5.50E-04",21,0.00061,0,1,45,0.015930132,3,2.81322314,0,10743,442,81,"2011/7/1 3:23",260,12382.65897,0.692942455323914,0
"135",391,391,"カイザーP",10,24,"5.50E-04","5.50E-04",14,0.000557,0,0.955555556,43,0.028580511,3,2.690082645,0.475,14454.66667,440.6666667,129.6666667,"2012/12/17 6:39",390.3333333,16827.40907,0.0652403060958231,0
"136",392,392,"MikuMikudance",44,110,"0.002248089","0.002248089",14,0.002135156,0,0.269556025,255,0.115326189,3,2.185950413,3014.240093,8832.4,230.05,89.95,"2012/10/5 23:06",500.35,10405.91758,0.579642023925493,0
"137",400,400,"X2倍速動画",9,9,"5.00E-04","5.00E-04",16,0.000585,0,1,36,0.03461143,3,2.395041322,0,10264.11694,2219.40074,17.80327432,"2011/6/22 18:53",731.4793779,12356.54926,0.104114201859199,0
"138",405,405,"NovelsM@ster",9,9,"5.00E-04","5.00E-04",11,0.000577,0,1,36,0.013906713,3,2.880165289,0,475,51,2,"2012/7/8 11:55",200,551.0738636,0.0676162058758156,1
"139",408,408,"きめぇ丸",17,44,"8.99E-04","8.99E-04",14,0.000905,0,0.551470588,75,0.069065856,3,2.35785124,27.34192844,4733.285714,188.2857143,95.42857143,"2012/10/3 1:48",653.2857143,6345.933723,0.060800082233256,0
"140",417,417,"ＧＵＲＰＳ",9,9,"5.00E-04","5.00E-04",22,0.000508,0,1,36,0.046446381,3,2.381818182,0,1033,88,32,"2013/3/31 23:23",782,1594.283608,0.260627268224701,1
"141",419,419,"ＣＭＬ.Ｐ",9,9,"5.00E-04","5.00E-04",22,0.000502,0,1,36,0.045338264,3,2.446280992,0,7207.349408,1509.015402,433.1144505,"2011/7/13 19:34",712.9180217,14964.20101,0.5,0
"142",422,422,"Death_House_the_Final_Nightmare",9,9,"5.00E-04","5.00E-04",22,0.000558,0,1,36,0.05349245,3,2.410743802,0,11580,631,15,"2010/11/23 20:21",695,12403.43326,0.748203836251969,0
"143",427,427,"X.うしのなかにいる.",9,9,"5.00E-04","5.00E-04",22,0.00055,0,1,36,0.05363109,3,2.410743802,0,1705.001505,2158.114851,692.5017546,"2011/7/7 10:59",702.2766112,13228.28751,0.402210569978751,0
"144",428,428,"きんにく.ゲーム実況者.",10,10,"5.50E-04","5.50E-04",13,0.000574,0,1,45,0.046291193,3,2.365289256,0,33769.20607,429.7209694,178.2791511,"2011/6/16 23:26",535.8133093,36867.74272,0.0684008428871792,0
"145",429,429,"X.かっせる",9,9,"5.00E-04","5.00E-04",22,0.000512,0,1,36,0.058088992,3,2.382644628,0,11415.8989,1742.744963,689.7708592,"2011/7/10 9:40",640.5237115,23285.89212,0.385324956020522,0
"146",435,435,"SGB",10,10,"5.50E-04","5.50E-04",22,0.000584,0,1,45,0.057662832,3,2.383471074,0,81156,1515,232,"2010/9/14 0:59",621,86123.31433,0.72251428214258,0
"147",437,437,"Rainbowsix",9,9,"5.00E-04","5.00E-04",14,0.000549,0,1,36,0.055428411,3,2.395041322,0,17245,552,48,"2010/9/29 21:25",541,18499.92496,0.214156823076798,0
"148",440,440,"CALLING〜黒き着信〜",9,9,"5.00E-04","5.00E-04",5,0.000581,0,1,36,0.051740643,3,2.410743802,0,194320.2,8549.6,596.8,"2010/9/15 17:39",1250.4,211462.5486,0.886230660296858,1
"149",445,445,"EAT_LEAD",10,10,"5.50E-04","5.50E-04",22,0.000589,0,1,45,0.057429203,3,2.383471074,0,38212,2240,122,"2010/10/27 2:11",835,42158.3346,0.925947832233679,0
"150",456,456,"DQN虐殺",9,9,"5.00E-04","5.00E-04",22,0.000551,0,1,36,0.055867084,3,2.384297521,0,83362,3089,342,"2010/11/14 0:44",1018,91471.06117,0.936370640206812,0
"151",461,461,"X._....ｲｲﾊﾅｼﾀﾞﾅｰ",10,10,"5.50E-04","5.50E-04",7,0.000591,0,1,45,0.054801019,3,2.400826446,0,37605.05166,810.6781785,242.1791828,"2011/6/1 4:53",635.7333454,42031.4172,0.14459069043371,0
"152",462,462,"Mount.amp.Blade",11,15,"5.99E-04","5.99E-04",7,0.000631,0,0.854545455,47,0.062691107,3,2.302479339,91.76159406,31356.44468,1469.909083,142.8296453,"2011/5/28 16:09",517.1507906,34903.26353,0.085952848718664,0
"153",463,463,"JONY",9,13,"5.00E-04","5.00E-04",22,0.000581,0,1,36,0.051740643,3,2.410743802,0,17531,1081.5,72.5,"2011/2/18 6:10",1288.5,19637.40207,0.967228025035248,0
"154",465,465,"ＲＰＧツクール",10,10,"5.50E-04","5.50E-04",22,0.000579,0,1,45,0.057816601,3,2.375206612,0,324270,20342,772,"2010/11/19 14:18",948,354993.922,0.950281246234286,1
"155",467,467,"DeadSpace",9,9,"5.00E-04","5.00E-04",0,0.000581,0,1,36,0.051740643,3,2.410743802,0,361228,33452,2629,"2011/5/8 21:42",1390,431298.461,0.86915791822869,1
"156",471,471,"ruina",10,10,"5.50E-04","5.50E-04",22,0.000587,0,1,45,0.056272192,3,2.409917355,0,10038,450,99,"2011/6/10 7:59",1127,11953.87277,0.964029216593789,0
"157",472,472,"アミバ",10,10,"5.50E-04","5.50E-04",13,0.000586,0,1,45,0.055206995,3,2.400826446,0,9101,511,50,"2011/5/15 13:08",1414,10334.97444,0.977661810571519,0
"158",475,475,"RPGツクール",27,34,"0.001398811","0.001398811",22,0.001365527,0,0.404558405,142,0.115346912,3,2.096694215,836.1870572,38662.75,1745.5,447,"2011/7/2 5:48",1055.5,47038.67525,0.858972454931868,0
"159",480,480,"X2.56",9,9,"5.00E-04","5.00E-04",22,0.000558,0,1,36,0.053202356,3,2.410743802,0,15465.20443,1948.064366,247.6263807,"2011/7/4 14:02",875.5451029,20912.78555,0.664027309304693,0
"160",481,481,"てるもこは永遠の輝き",12,20,"6.49E-04","6.49E-04",14,0.000633,0,0.954545455,63,0.041819903,3,2.582644628,5.872636345,19831.5,392,434,"2010/12/10 11:24",209.5,26726.06135,0.542673981832507,0
"161",482,482,"GTASA",10,15,"5.50E-04","5.50E-04",14,0.00055,0,1,45,0.030449862,3,2.680991736,0,2576,78.5,18.5,"2013/7/2 11:39",962.5,2929.694632,0.553801534599762,0
"162",483,483,"X.安全運転.危険運転",9,9,"5.00E-04","5.00E-04",14,0.00054,0,1,36,0.025826941,3,2.681818182,0,6324.872853,1097.565683,376.3949195,"2011/7/15 7:07",771.6749038,12913.89686,0.462568862102142,0
"163",484,484,"ｷｬｰｲｸｻｰﾝ",14,14,"7.49E-04","7.49E-04",22,0.000784,0,0.571428571,52,0.075431248,3,2.226446281,441.2085207,12488.66667,453.6666667,103.6666667,"2011/6/21 9:10",954,14481.55736,0.986127758797207,0
"164",485,485,"MMDドラマ",20,56,"0.001049108","0.001049108",14,0.001035076,0,0.636842105,121,0.035400988,3,2.659504132,13.42222222,22675.66667,485.5,174.5,"2013/4/14 23:38",246.6666667,25768.56581,0.249177770273212,0
"165",486,486,"SF",18,92,"9.49E-04","9.49E-04",14,0.000882,0,0.607843137,93,0.060464546,3,2.52231405,122.0707863,2432.875,93.9375,36.625,"2014/2/15 15:18",576.9375,3072.745148,0.134614939545217,0
"166",488,488,"ゆっくり劇場",208,632,"0.010441125","0.010441125",14,0.009641697,0,0.067075437,1444,0.378827931,2,1.828099174,47314.17754,32292.85841,814.9115044,303.0973451,"2012/9/11 7:37",601.7876106,37634.3539,0.579637352189704,0
"167",489,489,"X30代ホイホイ",9,9,"5.00E-04","5.00E-04",14,0.00051,0,1,36,0.029293004,3,2.681818182,0,12066.21814,1907.099305,606.134738,"2011/6/27 11:42",672.6517216,22815.87593,0.477161574962846,0
"168",490,490,"さとりんのカリスマ改悟室",11,19,"5.99E-04","5.99E-04",14,0.000577,0,0.981818182,54,0.064310641,3,2.163636364,12.82344331,39960,829.5,167.5,"2009/3/2 15:51",123,43285.20018,0.0640409014143776,0
"169",492,492,"NEW_蓬莱ZUN",10,10,"5.50E-04","5.50E-04",14,0.000552,0,1,45,0.032371272,3,2.676859504,0,21554,908,335,"2010/2/21 23:22",517,27450.83454,0.749899255552774,0
"170",493,493,"sims3",10,13,"5.50E-04","5.50E-04",14,0.000651,0,0.866666667,39,0.036676801,3,2.32892562,2.849025974,25951.66667,1255.666667,227,"2012/7/11 16:22",1124.333333,30554.8616,0.220925350804606,0
"171",495,495,"あらかわいい",13,18,"6.99E-04","6.99E-04",14,0.000657,0,0.820512821,64,0.032926665,3,2.684297521,6.342332389,23303.5,426.5,97,"2010/10/5 1:37",198,25177.36571,0.644832337946583,0
"172",496,496,"R-TYPE",28,52,"0.001448769","0.001448769",15,0.001470235,0,0.420634921,159,0.085910917,3,2.295867769,41.35558257,178147.25,4499.25,913.125,"2011/2/11 7:26",915,196233.0934,0.869201222637534,1
"173",498,498,"アイ.マイ.まいん.",10,10,"5.50E-04","5.50E-04",14,0.000528,0,1,45,0.029353982,3,2.688429752,0,36941.66467,1719.904891,173.6878798,"2011/6/1 6:54",539.1813665,41190.71798,0.522011412735029,0
"174",499,499,"ＨＤＤがバイド化",9,9,"5.00E-04","5.00E-04",15,0.000536,0,1,36,0.055637474,3,2.312396694,0,222308,5764,754,"2010/11/17 17:47",1204,239236.808,0.922689138540774,1
"175",500,500,"ShootingGameBuilder",9,9,"5.00E-04","5.00E-04",15,0.000559,0,1,36,0.038721843,3,2.328099174,0,333,128,6,"2011/5/11 0:04",1715,515.9164882,0.9495236648495,1
"176",501,501,"X.審議中.",9,9,"5.00E-04","5.00E-04",14,0.000496,0,1,36,0.027054686,3,2.708264463,0,1204.860913,2094.417087,481.9894238,"2011/6/15 22:34",913.6105396,9369.036654,0.809298680028824,0
"177",502,502,"MMR",10,10,"5.50E-04","5.50E-04",14,0.000539,0,1,45,0.027730494,3,2.705785124,0,18739,622,111,"2011/7/7 2:26",238,21006.13127,0.115339384299002,0
"178",504,504,"ニコニコ休憩所",29,61,"0.001498726","0.001498726",14,0.001349512,0,0.426108374,173,0.079257567,3,2.469421488,444.4290224,48204.55556,818.7777778,191.3333333,"2010/9/8 10:38",200.2222222,51879.71144,0.892433466105177,0
"179",505,505,"ゆっくりラジオ",19,45,"9.99E-04","9.99E-04",14,0.000941,0,0.608187135,104,0.073375492,3,2.157024793,312.9148349,17433.14286,519.1428571,128.4285714,"2011/1/10 6:27",468.1428571,19863.80839,0.5,0
"180",508,508,"まんじゅうこわい",11,16,"5.99E-04","5.99E-04",21,0.000568,0,0.945454545,52,0.046137028,3,2.527272727,1.965835655,24930.5,511.5,433.5,"2010/12/12 5:01",1504,31934.3888,0.997950996925497,0
